  4.4662  	  3.343
   4.4496 	  3.167
  4.48061 	  3.195
   4.4429 	  3.301
  4.43818 	  3.388
   4.4259 	  3.234
  4.45573 	  3.260
  4.42131 	  3.433
  4.46765 	  3.237
  4.40465 	  3.209
  4.39728 	  3.287
  4.38759 	  3.121
  4.45492 	  3.280
  4.43771 	  3.362
  4.45713 	  3.266
  4.40168 	  3.476
  4.44287 	  3.346
  4.42995 	  3.306
  4.42475 	  3.436
  4.45348 	  3.243
  4.47068 	  3.352
   4.4876 	  3.424
   4.4965 	  3.413
  4.56172 	  3.631
  4.58525 	  3.462
  4.30903 	  3.381
  4.56472 	  3.556
  4.57071 	  3.472
  4.29869 	  3.547
  4.29858 	  3.506
   4.3767 	  3.333
  4.37586 	  3.444
   4.3487 	  3.347
  4.64086 	  3.493
  4.33125 	  3.407
  4.31265 	  3.636
  4.65659 	  3.517
  4.27812 	  2.959
  4.31852 	  2.937
  4.60235 	  3.459
  4.46668 	  3.515
  4.47143 	  3.479
  4.43694 	  3.614
  4.41443 	  3.690
   4.3702 	  3.654
  4.38714 	  3.736
  4.36658 	  3.736
   4.6086 	  3.740
  4.63248 	  3.639
  4.56131 	  3.051
  4.36986 	  3.632
  4.64694 	  3.566
  4.37775 	  3.661
   4.5767 	  2.799
  4.57798 	  2.826
  4.42195 	  3.812
  4.42051 	  3.581
  4.30668 	  3.610
   4.5227 	  2.843
  4.54242 	  3.003
  4.35377 	  3.472
  4.36024 	  3.562
  4.35657 	  3.560
  4.34803 	  3.708
  4.53974 	  2.932
  4.51553 	  2.845
  4.37004 	  3.569
  4.17252 	  3.166
  4.38344 	  3.472
  4.55922 	  2.416
  4.56783 	  2.466
  4.36384 	  3.542
  4.35231 	  3.510
  4.57595 	  2.705
  4.60419 	  2.607
   4.5902 	  2.592
  4.39513 	  3.436
  4.63555 	  2.580
  4.63729 	  2.593
  4.63835 	  2.691
  4.35453 	  3.317
  4.62724 	  2.703
  4.34579 	  3.395
   4.6482 	  2.419
  4.31335 	  2.877
  4.62743 	  3.105
  4.32573 	  3.019
   4.6929 	  2.543
  4.32272 	  3.237
  4.39816 	  3.118
  4.41437 	  3.131
  4.39977 	  3.051
  4.38376 	  3.107
  4.37398 	  3.181
  4.41083 	  2.929
  4.42058 	  3.035
  4.77978 	  2.678
  4.40729 	  3.145
  4.60593 	  3.500
   4.4655 	  3.002
  4.47497 	  3.006
  4.51605 	  2.760
  4.52475 	  3.082
  4.38189 	  2.896
  4.80236 	  2.735
  4.47556 	  3.114
  4.80761 	  2.767
  4.52907 	  3.614
  4.46573 	  3.226
  4.46079 	  3.171
  4.53506 	  3.383
  4.44964 	  3.392
  4.42013 	  3.330
  4.53936 	  3.652
  4.55493 	  3.537
  4.55271 	  3.512
  4.42302 	  3.279
  4.58378 	  3.904
  4.57154 	  3.742
   4.3915 	  3.300
  4.54401 	  3.502
  4.47858 	  2.625
  4.46604 	  2.520
  4.80951 	  2.733
  4.43509 	  2.373
  4.83015 	  2.707
  4.83339 	  2.736
  4.82504 	  2.656
  4.82444 	  2.618
   4.4487 	  2.585
  4.42377 	  2.948
  4.42307 	  2.808
  4.46827 	  2.896
  4.85379 	  2.727
  4.03804 	  3.038
  4.03453 	  3.160
  4.04178 	  3.139
  4.38958 	  2.917
  4.93327 	  2.502
  4.37573 	  2.684
  4.36872 	  2.468
  3.95358 	  2.888
  4.18462 	  2.608
  3.88758 	  2.833
  3.86596 	  2.868
  4.20808 	  2.875
  4.37753 	  3.083
   4.3788 	  3.124
   4.3347 	  2.634
  4.38469 	  3.056
  4.44126 	  2.996
  4.43491 	  3.001
  5.00465 	  2.711
  5.00416 	  2.790
  5.00282 	  2.760
   4.4587 	  3.544
  4.46172 	  3.469
