   4.40115 	  3.698
   4.53675 	  3.105
   4.57389 	  3.065
   4.57667 	  3.261
   4.37813 	  3.527
   4.35225 	  3.608
    4.4003 	  2.607
   4.58884 	  3.353
   4.37617 	  3.587
   4.61454 	  3.228
   4.49402 	  3.684
   4.62175 	  3.359
   4.33878 	  3.564
   4.56347 	  3.818
   4.29997 	  3.034
    4.5318 	  3.698
   4.54352 	  3.745
   4.68531 	  2.973
   4.40669 	  3.071
   4.59427 	  3.814
   4.58852 	  3.743
   4.32667 	  3.520
   4.56673 	  3.727
   4.41152 	  2.762
   4.42734 	  2.742
    4.4465 	  3.010
   4.46214 	  3.238
   4.48811 	  3.757
    4.4578 	  3.201
   4.48609 	  3.665
   4.50344 	  3.306
   4.53586 	  3.301
    5.0461 	  2.182
   5.06793 	  2.263
     4.527 	  3.190
   4.42653 	  3.538
   4.42004 	  3.682
   4.48268 	  3.226
   4.47588 	  3.025
   4.34778 	  3.503
    4.3756 	  3.561
   4.36728 	  3.585
   4.34299 	  3.428
   4.44841 	  3.249
   4.39913 	  2.596
   4.40518 	  2.927
   4.38337 	  2.820
   4.67256 	  4.102
   4.66064 	  4.128
   4.07935 	  3.018
   4.41617 	  3.000
   4.44568 	  3.165
   4.49674 	  3.641
   4.45121 	  3.019
   4.44618 	  2.919
   4.29028 	  3.782
   4.52331 	  3.555
   4.51512 	  3.461
   4.50258 	  3.444
   4.37737 	  3.149
   4.38984 	  3.398
   4.53539 	  3.330
   4.08611 	  2.790
    4.3459 	  2.985
   4.34675 	  2.858
   4.63554 	  4.176
    4.6128 	  4.102
   4.62087 	  4.058
    4.4274 	  3.302
   4.60972 	  3.952
   4.66027 	  3.065
   4.58528 	  3.946
   4.24245 	  2.548
   4.22459 	  2.584
   4.58601 	  4.111
   4.72677 	  2.973
   4.62778 	  4.075
   4.60989 	  3.892
   4.19482 	  2.570
   4.70728 	  2.929
   4.15926 	  2.630
   4.39211 	  3.720
   4.28798 	  2.574
   4.28723 	  2.614
   4.31263 	  2.515
   4.38386 	  3.628
   4.49567 	  3.894
   4.29423 	  2.453
   4.49362 	  3.904
   4.35289 	  3.429
   4.51379 	  3.758
   4.32282 	  2.575
   4.54089 	  3.622
   4.54815 	  3.390
   4.54117 	  3.508
   4.51912 	  3.487
   4.52154 	  3.632
   4.32399 	  2.986
   4.47553 	  3.700
   3.86767 	  3.208
   4.46378 	  3.673
   4.32628 	  2.711
   4.33814 	  2.726
   4.46259 	  3.944
   4.47725 	  3.776
   4.07608 	  3.110
   4.36273 	  2.952
   3.92285 	  2.988
   4.37488 	  3.062
   4.48909 	  3.878
    4.4147 	  3.185
   4.46899 	  3.791
   4.23555 	  3.100
   4.42545 	  3.844
   4.01739 	  3.369
   4.42643 	  3.406
   4.41487 	  3.272
   4.26668 	  2.923
   4.00558 	  3.361
   4.46644 	  3.125
   4.38009 	  3.524
   4.37368 	  3.500
   4.29581 	  3.431
   4.44466 	  3.789
   4.75722 	  3.186
   4.74824 	  3.144
   4.36723 	  3.005
     4.786 	  3.175
   4.79092 	  3.232
   4.78955 	  3.266
   4.39797 	  3.284
   4.74661 	  2.989
    4.7432 	  2.941
   4.76098 	  2.832
   4.75918 	  2.962
   4.32082 	  3.074
   4.29291 	  3.284
   4.31889 	  3.206
   4.75952 	  2.846
   4.65256 	  2.060
   4.76979 	  3.092
    4.7763 	  3.126
   4.67217 	  2.175
   4.40013 	  3.578
   4.38937 	  3.323
   4.82695 	  3.214
    4.4388 	  3.525
   4.15189 	  2.826
   3.71413 	  3.052
   3.70829 	  2.976
   4.47758 	  3.364
    4.1076 	  2.987
    3.7129 	  2.929
   4.33818 	  3.173
   4.86994 	  3.264
   4.88796 	  3.076
   4.16849 	  3.112
     4.164 	  3.019
   4.17477 	  3.008
    4.5256 	  3.156
   4.49465 	  3.056
    4.1779 	  3.004
    4.8645 	  2.831
   4.18318 	  2.962
   4.53527 	  3.039
   4.55267 	  3.094
   4.35292 	  2.720
   4.54701 	  3.068
    4.2587 	  3.194
   4.55709 	  3.169
   4.34952 	  3.284
   4.33976 	  3.198
    4.2697 	  3.098
   4.25821 	  3.134
   4.47022 	  3.148
   4.46351 	  3.237
   4.45852 	  3.182
   4.26668 	  3.358
   4.43615 	  3.382
     4.852 	  1.674
    4.3183 	  3.750
   4.31862 	  3.483
   4.28802 	  3.211
   4.29845 	  3.424
   4.27354 	  3.295
   3.94068 	  2.671
   3.93075 	  2.646
   4.78255 	  1.710
   4.26983 	  3.135
   3.90826 	  2.575
   4.29504 	  3.071
   4.23324 	  3.289
   4.21237 	  3.304
   4.41684 	  2.741
   4.83349 	  1.992
    4.4556 	  2.869
   4.20103 	  3.447
   4.76964 	  2.246
   4.76842 	  2.185
   4.21493 	  3.619
   4.73295 	  1.920
   4.25014 	  3.869
   4.46727 	  2.998
   4.22625 	  3.749
   4.48308 	  2.890
   4.48829 	  2.886
    4.4641 	  3.064
   4.73716 	  2.274
   4.72725 	  2.237
   4.49326 	  2.666
   4.76039 	  2.216
   4.20663 	  3.502
   4.20653 	  3.381
   3.78398 	  1.639
   4.22032 	  3.300
   4.22499 	  3.421
   4.43282 	  3.025
   4.22621 	  3.344
   4.67786 	  2.354
   4.66993 	  2.296
   4.39134 	  3.101
   4.35728 	  3.087
   4.94865 	  3.000
   4.30046 	  3.016
   4.34874 	  3.453
   4.33835 	  3.374
   4.33375 	  3.424
   4.28081 	  3.012
   4.71168 	  2.751
   4.55373 	  2.530
   4.32834 	  3.141
   4.52814 	  2.575
   4.69644 	  2.770
   4.50655 	  2.517
     4.508 	  2.748
   4.68079 	  2.754
   4.08073 	  3.035
    4.6613 	  3.086
   4.65475 	  2.994
   4.65426 	  3.126
   4.44725 	  3.085
   4.23697 	  2.897
    4.4839 	  3.194
   4.54127 	  2.552
   4.68814 	  2.775
   4.67836 	  2.742
   4.23279 	  2.772
   4.66007 	  2.633
   4.41792 	  3.106
   4.66006 	  2.603
   4.64586 	  2.538
    4.4174 	  3.000
   4.38426 	  3.053
   4.08502 	  2.839
   4.65655 	  2.928
   4.40562 	  2.974
   4.68692 	  2.743
   4.39107 	  2.919
   4.40713 	  2.736
   4.10976 	  2.857
    4.6514 	  2.520
   4.41344 	  2.778
   4.60961 	  2.514
   4.61302 	  2.540
   4.37423 	  2.748
   4.19507 	  3.132
   4.69888 	  2.673
   4.72206 	  2.780
   4.40293 	  2.734
   4.41775 	  2.858
    4.4162 	  2.909
   4.65594 	  2.562
    4.3789 	  2.969
   4.78721 	  2.810
   4.66131 	  2.731
   4.33267 	  2.896
   4.16533 	  3.030
   4.15948 	  3.143
   4.28053 	  1.966
   4.65673 	  2.336
   4.29524 	  2.015
   4.29465 	  2.156
   4.27226 	  3.170
   4.26744 	  3.083
   4.27276 	  2.069
   4.27038 	  1.882
   4.67769 	  2.453
   4.07718 	  3.062
   4.22123 	  1.725
   4.68559 	  2.852
   4.23087 	  1.631
   4.24829 	  1.712
   4.22401 	  1.659
   4.21177 	  1.570
   4.21127 	  1.631
   4.11609 	  2.859
   4.09024 	  2.907
   4.16873 	  1.842
   4.56205 	  2.903
   4.16158 	  1.819
   4.27484 	  3.054
   4.30206 	  2.879
   4.31763 	  3.048
    4.5427 	  2.649
   4.55738 	  2.580
   4.01879 	  2.692
   4.57509 	  2.789
   4.54826 	  2.727
   4.53741 	  2.769
    4.5466 	  2.802
   4.53496 	  2.909
    4.6354 	  2.220
   4.53682 	  2.691
   4.21694 	  3.066
   4.20494 	  2.996
   3.66215 	  1.906
   4.48106 	  2.553
   4.49412 	  2.571
   4.63675 	  2.340
    4.5097 	  2.620
   4.28361 	  2.536
   4.27162 	  2.530
   3.68039 	  1.904
   4.50869 	  2.590
   4.49657 	  2.599
   4.50492 	  2.522
   4.53092 	  2.506
   4.52405 	  2.614
   4.06785 	  2.655
   4.51298 	  2.690
   4.27841 	  2.406
   3.68971 	  1.866
   3.69062 	  2.073
   4.49958 	  2.849
   4.27402 	  2.567
   4.53684 	  2.767
   4.55475 	  2.771
   4.21775 	  2.379
   3.74215 	  1.871
    4.2133 	  2.745
   5.30078 	  3.562
   5.32565 	  3.669
   5.33239 	  3.460
   4.18317 	  2.560
   3.79881 	  1.949
   4.36196 	  3.158
   3.79115 	  1.823
   3.80169 	  1.952
   5.35453 	  3.839
   5.35202 	  3.717
   4.40383 	  3.124
   4.19996 	  2.656
   3.77434 	  1.812
   4.41855 	  3.247
   4.41524 	  3.170
   4.22224 	  2.691
   4.20497 	  2.805
   4.37493 	  3.309
   3.86607 	  1.772
   3.87617 	  2.022
    3.8897 	  2.002
   4.51588 	  2.782
   4.51492 	  2.942
   4.42085 	  3.465
   4.51657 	  3.004
   4.15073 	  2.141
   4.14938 	  2.281
   5.45443 	  3.604
   5.45733 	  3.733
   4.20603 	  2.536
   4.19925 	  2.549
   4.22157 	  2.485
    4.2233 	  2.231
   4.21563 	  2.409
   4.21433 	  2.378
    3.8417 	  1.864
   3.83386 	  1.901
   5.40683 	  3.900
    4.4066 	  2.471
    3.8175 	  2.013
   4.23411 	  2.448
   3.80709 	  2.093
   4.44582 	  3.276
   4.19509 	  2.612
   3.84657 	  2.019
   4.44898 	  3.221
   4.44147 	  3.234
   4.23907 	  2.691
   3.80057 	  1.959
   4.23783 	  2.714
   3.81368 	  2.104
   4.41285 	  3.296
   4.45005 	  2.531
   4.98669 	  3.011
   3.81129 	  2.090
   3.81061 	  2.131
   3.81929 	  2.193
   3.86831 	  3.444
   3.81271 	  2.168
   3.78358 	  2.031
   4.47266 	  2.671
    3.7608 	  2.171
   4.89392 	  2.813
   3.76137 	  2.059
   4.44673 	  2.301
   3.75576 	  2.146
   4.30108 	  2.547
   4.42855 	  2.451
   4.46653 	  2.664
   4.46039 	  2.592
   4.46605 	  2.658
   4.28971 	  2.978
   4.32171 	  2.896
    4.4396 	  2.852
   3.85268 	  3.467
   4.42913 	  2.825
   4.30625 	  2.782
    4.4533 	  3.075
   4.43115 	  3.000
   4.41757 	  2.721
   4.39799 	  2.863
   3.64674 	  2.427
    4.2669 	  2.990
   4.25315 	  2.867
   4.23788 	  2.725
   3.60024 	  2.397
   4.25509 	  2.928
   5.43103 	  3.945
   4.28736 	  2.869
   3.97641 	  3.885
   4.56107 	  3.878
   5.36043 	  3.737
   4.34734 	  2.544
   4.35569 	  2.688
   4.36438 	  2.771
   4.38529 	  3.042
   4.41989 	  3.071
   4.42932 	  3.041
   5.33207 	  4.128
   4.00645 	  3.265
   4.37764 	  3.176
   4.04591 	  3.239
   4.07402 	  3.071
   3.57452 	  2.011
   4.07442 	  3.226
   4.08096 	  3.371
   4.37517 	  2.958
   4.36425 	  2.910
   4.48277 	  3.986
   4.45798 	  3.846
   4.36987 	  3.072
   4.41572 	  3.776
   5.36375 	  3.621
    4.1192 	  2.668
   5.40906 	  3.723
   5.40978 	  3.659
   5.40927 	  3.553
   5.43654 	  3.518
   5.42378 	  3.548
   4.33651 	  3.333
   3.70016 	  1.938
   4.45495 	  3.193
   3.72262 	  1.929
   4.32491 	  3.485
   4.32626 	  3.378
   4.14527 	  2.947
   4.29947 	  3.312
   4.17501 	  2.722
   4.30918 	  3.317
   3.99602 	  2.912
   4.17174 	  2.748
   4.32916 	  3.251
   5.39382 	  3.752
   4.30417 	  3.347
   4.26635 	  3.303
   4.15409 	  2.744
   4.23664 	  3.175
   4.15548 	  2.942
   3.79885 	  2.286
   3.71234 	  2.060
   5.43123 	  3.702
   5.39501 	  3.657
     3.759 	  1.911
   4.52754 	  3.846
   4.50434 	  3.812
   5.38394 	  3.697
   4.48828 	  3.853
   4.32451 	  3.062
    4.5224 	  3.789
   4.05764 	  2.700
   4.50419 	  3.789
   4.60527 	  3.414
   4.61386 	  3.171
   4.02488 	  2.984
   3.99444 	  3.037
   4.02171 	  3.253
   5.41539 	  3.601
   5.42497 	  3.416
   3.99242 	  3.011
   5.38011 	  3.322
   4.00623 	  3.112
   5.39064 	  3.306
   5.38178 	  3.407
   4.51731 	  3.707
   5.35697 	  3.624
   5.34963 	  3.649
   3.89277 	  2.944
   4.40062 	  3.344
   5.34513 	  3.630
   3.85585 	  1.554
   5.33207 	  3.404
   3.86094 	  1.554
   3.83989 	  2.367
   4.67566 	  3.009
   4.00422 	  3.213
   4.55643 	  3.561
   4.57996 	  3.495
   4.60703 	  3.490
   5.33901 	  3.472
   3.99001 	  3.239
   5.38055 	  3.641
   5.35512 	  3.344
   5.38774 	  3.548
   4.69248 	  3.347
   5.37975 	  3.527
   4.02296 	  1.351
   4.66599 	  3.709
   3.82042 	  2.651
   3.81143 	  2.646
   4.68929 	  3.690
   5.34814 	  3.298
   5.33948 	  3.445
   5.35632 	  3.447
   3.57426 	  1.954
   3.91479 	  3.611
   5.29824 	  3.443
   3.90265 	  3.513
   5.33189 	  3.550
     4.695 	  3.657
   4.23394 	  3.039
   4.64356 	  3.568
   5.34235 	  3.669
   4.58721 	  3.577
   4.59697 	  3.599
   5.30472 	  3.906
    3.8627 	  3.108
   3.87931 	  3.177
   4.26805 	  3.120
   4.96894 	  2.256
    4.9979 	  2.183
   4.54035 	  3.597
    4.9698 	  2.283
   3.78233 	  2.694
   3.93452 	  2.972
   3.93317 	  2.886
   3.75823 	  2.810
   3.98007 	  2.742
   3.76773 	  2.487
   4.63702 	  3.940
   3.72835 	  2.686
    3.9538 	  2.674
   3.70304 	  2.759
   3.68727 	  2.675
   4.68607 	  4.124
   4.66823 	  4.250
     3.928 	  2.789
   3.71961 	  2.645
   4.62835 	  4.108
   4.62561 	  4.093
   4.59903 	  4.320
   4.21416 	  3.085
   3.72563 	  2.924
   3.95779 	  2.886
   3.76134 	  2.986
   4.57499 	  4.297
   4.54334 	  4.361
    4.5221 	  4.435
   4.53066 	  4.387
   4.53924 	  4.514
   4.01857 	  1.155
   4.52148 	  4.438
   4.02209 	  1.068
   4.65144 	  2.835
   3.90836 	  2.815
   3.82529 	  3.286
   3.84073 	  3.430
   4.67773 	  2.798
   5.31025 	  3.077
   3.94243 	  2.472
   5.23924 	  3.193
   4.56892 	  4.386
   4.11522 	  2.948
   5.29057 	  3.222
   5.25851 	  3.054
   5.24825 	  3.097
   3.97375 	  2.687
   4.15465 	  2.850
   4.58129 	  2.790
   5.19983 	  3.406
   4.62979 	  4.314
   4.63336 	  4.316
   5.25844 	  3.525
   4.56593 	  2.622
   5.27337 	  3.594
   3.52016 	  1.716
   5.29258 	  3.896
   3.55837 	  1.799
   4.10608 	  2.790
   4.09817 	  2.800
   4.60747 	  2.697
   4.62243 	  2.690
   4.60472 	  2.563
    4.6292 	  2.678
   4.05477 	  2.825
   3.55714 	  1.615
   3.56603 	  1.674
   5.22756 	  3.787
   5.20915 	  3.909
   4.13544 	  2.942
   5.20682 	  3.894
   5.21001 	  3.865
   5.23165 	  3.986
   5.22691 	  3.945
   4.17256 	  1.583
   4.18044 	  1.641
   5.24416 	  4.152
   5.22256 	  3.939
    4.1829 	  2.878
   5.26977 	  4.210
   4.14989 	  3.080
   4.15046 	  2.830
   4.16489 	  2.704
   4.67029 	  3.186
   5.29882 	  3.959
   4.13643 	  1.792
   5.36168 	  4.127
   4.71306 	  4.359
   5.34162 	  4.138
   5.34377 	  4.144
   4.76973 	  4.400
   4.07551 	  2.941
   4.09247 	  2.958
   3.68617 	  2.107
    4.3085 	  2.952
   5.41681 	  4.168
   5.41669 	  4.274
   3.63527 	  2.136
   3.62632 	  2.156
   4.37885 	  2.850
   3.60312 	  2.162
   3.61842 	  2.223
   4.40195 	  2.882
   4.40901 	  2.841
   4.40414 	  2.776
   4.39997 	  2.731
   4.67164 	  3.250
   4.59208 	  3.865
   4.60437 	  3.801
   4.62908 	  3.085
   4.63037 	  3.004
   4.63338 	  3.536
   4.32812 	  2.625
   4.14579 	  1.686
    4.5901 	  3.895
   4.15922 	  1.479
   4.15732 	  1.540
   4.60193 	  4.067
   4.15328 	  1.585
    4.1334 	  1.468
   5.41125 	  4.355
   4.61998 	  4.006
   5.42939 	  4.640
    4.1629 	  1.490
    4.2445 	  2.442
   4.24082 	  2.378
   4.67279 	  4.085
   4.67192 	  4.061
   4.65202 	  4.021
   5.54743 	  4.466
   4.70507 	  4.037
   5.56857 	  4.443
   4.71455 	  4.155
   4.69848 	  4.290
   4.69138 	  4.427
   4.67131 	  4.329
    4.6577 	  4.193
   4.68019 	  4.235
    4.6822 	  4.153
   4.70409 	  4.160
   4.33272 	  2.506
   5.63804 	  4.146
   5.64525 	  4.226
   4.15982 	  1.726
   4.64818 	  4.177
   4.66224 	  3.040
   5.56128 	  4.036
   4.66932 	  3.098
   5.55984 	  3.806
   4.63847 	  4.259
   5.55187 	  3.914
   4.64472 	  4.107
   5.54014 	  4.081
   4.67106 	  3.132
   5.52282 	  3.971
   5.53322 	  4.092
   4.58966 	  3.998
   4.57153 	  3.955
   5.47952 	  4.053
   4.60724 	  2.820
   5.50996 	  4.140
   4.20848 	  2.288
   5.52682 	  4.256
   4.20452 	  2.348
   5.55925 	  4.254
    4.2129 	  2.412
   5.52819 	  4.284
   4.19967 	  2.329
   4.58631 	  3.936
   4.11428 	  2.544
    5.5089 	  4.368
   4.11502 	  2.434
   4.59425 	  3.859
   3.79257 	  3.364
   5.44556 	  4.350
   4.58944 	  4.129
   4.11089 	  2.547
    4.5624 	  4.094
    4.2619 	  1.907
   4.58487 	  4.183
   4.26418 	  1.893
   4.25746 	  1.748
   4.53988 	  4.111
    5.5937 	  4.271
   4.54896 	  4.216
   4.54423 	  4.039
   4.07511 	  2.411
   4.57666 	  2.391
   4.56652 	  2.482
   4.56926 	  2.405
   3.88379 	  3.014
   3.86836 	  3.235
   4.58385 	  4.350
   3.86767 	  3.137
   5.50224 	  4.100
   5.50401 	  4.107
   5.51842 	  4.255
   4.61797 	  2.462
   4.57521 	  4.027
   4.14305 	  2.038
   4.12005 	  2.066
   4.63181 	  2.620
    4.0939 	  1.929
   4.10223 	  2.009
   4.59784 	  4.075
   4.59055 	  4.115
   4.64529 	  2.455
   4.45149 	  2.048
   4.43544 	  2.045
   4.63509 	  2.361
   4.05119 	  2.155
   4.39231 	  1.846
   4.56334 	  2.239
   4.56184 	  2.260
   4.59658 	  2.319
   4.64483 	  3.695
   4.53235 	  2.314
   4.40332 	  1.890
   4.41108 	  2.032
   4.58988 	  2.496
   5.43235 	  3.675
    4.4325 	  2.189
   5.40893 	  3.687
   5.35096 	  3.745
    4.4285 	  2.124
   4.40785 	  2.136
   4.64718 	  3.680
   4.63739 	  3.852
   5.32279 	  3.666
   4.36402 	  2.014
   4.59107 	  2.522
   5.31231 	  3.540
   5.33878 	  3.667
   4.06338 	  2.219
   4.09167 	  2.198
   4.45765 	  2.015
   4.10193 	  2.194
   5.33676 	  3.682
   5.33795 	  3.668
   4.05216 	  1.893
   4.41807 	  2.069
   4.77734 	  4.061
    4.8149 	  4.076
   4.13973 	  1.999
    4.1151 	  2.051
   4.12184 	  2.018
   4.11246 	  1.840
   4.45191 	  2.128
   4.98398 	  2.527
   4.49065 	  2.162
   4.49785 	  2.206
   4.10393 	  1.840
    4.1122 	  1.899
   4.12229 	  1.950
   4.51751 	  2.367
   4.48211 	  2.410
     4.468 	  2.491
   4.99307 	  2.403
   4.14027 	  1.961
     4.106 	  2.066
   4.83984 	  3.696
   4.48663 	  2.632
   4.47663 	  2.429
   4.48236 	  2.563
   4.50258 	  2.258
    4.8605 	  3.781
   4.19219 	  2.276
   4.44891 	  2.420
   4.15852 	  2.326
   4.15948 	  2.344
   4.42696 	  2.407
   4.93805 	  3.896
   4.41057 	  2.268
   4.17736 	  2.555
   4.45936 	  1.016
   4.94363 	  2.627
   4.92753 	  4.039
   4.45296 	  2.195
   4.07692 	  2.221
   4.45807 	  2.038
   4.05092 	  2.172
   4.93449 	  3.916
   4.51648 	  2.162
   4.48808 	  2.416
   4.06248 	  2.199
   4.90359 	  3.807
   4.01153 	  2.689
   4.87568 	  3.504
   4.48531 	  1.976
    4.8416 	  3.533
   4.05629 	  2.160
   5.42537 	  3.319
    4.8715 	  3.364
   4.87755 	  3.490
   4.89058 	  3.354
    3.9053 	  2.651
   4.85663 	  3.520
   4.88343 	  3.568
   4.88855 	  3.563
   4.88125 	  3.493
   4.88875 	  3.505
   3.91998 	  2.632
   3.93097 	  2.665
   4.45581 	  1.734
    4.4399 	  1.775
   4.14118 	  2.098
   4.11591 	  2.053
   4.43866 	  2.047
   4.18107 	  0.989
   4.94128 	  3.557
   5.52241 	  3.108
   4.04582 	  2.522
   4.41348 	  1.857
   4.01094 	  2.487
   4.40347 	  1.953
   4.43142 	  2.079
   3.96974 	  2.543
   4.05448 	  2.587
   4.07075 	  2.672
   4.03705 	  2.561
   4.02562 	  2.412
   4.04498 	  2.460
   4.05442 	  2.359
   4.03881 	  2.457
   4.01712 	  2.309
   4.06027 	  2.358
    4.5241 	  2.624
   5.41196 	  3.149
   4.36508 	  2.086
   4.05904 	  2.163
   4.90116 	  3.092
   4.89685 	  3.040
   4.31551 	  2.132
   5.45718 	  3.206
   4.05483 	  2.244
   4.05396 	  2.092
   4.85216 	  3.168
   4.04845 	  2.011
   4.25535 	  2.060
   4.92766 	  3.536
    4.2471 	  2.070
   4.22317 	  2.031
   4.02539 	  2.010
   3.99454 	  1.837
   4.01145 	  1.856
   3.99528 	  1.797
   4.94839 	  3.786
   4.93388 	  3.718
   3.94119 	  1.601
   4.24252 	  1.807
   3.98012 	  2.289
   4.22352 	  1.666
   3.91082 	  1.841
    3.9819 	  2.299
   4.00746 	  2.498
     4.008 	  2.395
   3.87238 	  1.774
   3.96383 	  2.211
   4.93178 	  3.777
   3.99287 	  2.206
   3.96401 	  2.237
   4.76173 	  3.048
   3.90519 	  2.297
   4.93658 	  3.872
   5.49631 	  3.484
    3.8782 	  1.961
   3.86387 	  2.637
   3.83581 	  1.862
   3.86225 	  2.832
   4.13349 	  2.080
   4.11622 	  1.534
   4.15758 	  1.602
   4.16631 	  1.589
   4.21296 	  1.557
     4.875 	  3.997
   4.25013 	  1.413
   4.87699 	  3.951
   4.25098 	  1.492
   4.83232 	  4.059
   4.23158 	  1.595
   4.86409 	  3.972
   4.87001 	  3.949
   4.85447 	  3.974
   4.22123 	  1.554
   3.78258 	  1.719
   4.17535 	  1.499
   4.15161 	  1.434
   4.14599 	  1.498
   4.13535 	  1.457
   4.85347 	  3.946
   4.15416 	  1.502
   3.71932 	  1.646
    3.7457 	  1.553
   4.89796 	  3.997
   3.74452 	  1.681
   3.74979 	  1.514
   4.13448 	  1.555
   3.79895 	  2.543
    3.8179 	  2.583
   4.10658 	  1.516
   3.76994 	  2.564
   3.75993 	  2.592
   3.74927 	  2.573
   3.77657 	  2.464
   4.84165 	  3.652
   3.77411 	  1.623
    4.1868 	  1.416
    3.7971 	  2.311
    4.1742 	  1.440
   4.17386 	  1.550
   4.82697 	  3.712
    4.8312 	  3.690
   4.81211 	  3.582
    4.8244 	  3.838
   4.20242 	  1.559
   4.80314 	  3.779
   4.82133 	  3.754
   3.87346 	  2.089
   3.74174 	  1.438
    3.7128 	  1.645
   4.82315 	  3.477
   4.82776 	  3.304
   4.85472 	  3.339
   4.24747 	  1.645
   3.89954 	  2.360
   3.90379 	  2.431
   3.94113 	  2.450
   4.25373 	  1.864
    5.4203 	  2.979
   3.95385 	  2.504
   5.41425 	  2.823
   3.94618 	  2.432
   3.96236 	  2.594
   3.96772 	  2.807
    5.1712 	  2.594
   3.73881 	  2.002
   3.95241 	  2.702
   3.93595 	  2.697
   3.74431 	  2.213
   3.91756 	  2.693
   4.78063 	  3.295
   3.75929 	  2.497
   3.74918 	  2.274
   3.72891 	  2.385
   3.72762 	  2.422
   3.91211 	  2.768
   4.28026 	  1.929
   3.86455 	  2.746
   3.69304 	  2.246
   4.81112 	  3.181
   4.81806 	  3.008
   3.71188 	  2.194
   4.87855 	  3.268
   3.69332 	  2.258
   3.72691 	  2.164
   3.73301 	  2.111
    4.8575 	  3.543
   4.88408 	  3.722
   4.91271 	  3.852
   3.70896 	  2.081
   4.90216 	  3.871
   4.93295 	  3.903
   4.93574 	  3.928
   4.93289 	  4.024
   4.25946 	  1.701
   3.96362 	  1.590
   3.78241 	  1.909
   4.98916 	  4.238
   3.79341 	  1.972
   5.03824 	  4.322
   5.03201 	  4.319
   5.06753 	  4.381
   5.04322 	  4.225
   5.06656 	  4.249
